SALARY,LEVEL,AIP,GLOBAL_BUSINESS,SECTOR,MEMBER_FIRM,GENDER,EDUCATION,HIRE_SOURCE,TOTAL_YOE,AIP_PERCENT
141000.0,Manager,34500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,7.0,24.0
170000.0,Manager,27000.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,7.0,16.0
144000.0,Manager,30000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Experienced hire,20.0,21.0
107600.0,Senior consultant,12500.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,6.0,12.0
115000.0,Senior consultant,6900.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,5.0,6.0
98800.0,Consultant,16100.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,4.0,16.0
84600.0,Analyst,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,0.6,
165600.0,Senior consultant,7500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,6.0,5.0
165600.0,Senior consultant,7500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,4.5,5.0
136500.0,Manager,34600.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,15.0,25.0
76600.0,Senior consultant,,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,1.9,
,Manager,34600.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,12.0,
138000.0,Manager,6000.0,Enabling Areas,Not applicable,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,12.0,4.0
108500.0,Manager,14000.0,Advisory,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,6.0,13.0
102800.0,Consultant,2900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.0,3.0
137700.0,Senior consultant,48000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,5.5,35.0
104700.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,7.0,7.0
86500.0,Consultant,9900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,11.0
107500.0,Consultant,11100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,10.0
164800.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,19.0
90000.0,Consultant,14900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,7.0,17.0
95300.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Campus hire,2.5,3.0
243400.0,Senior manager,82200.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,18.0,34.0
119300.0,Senior consultant,16700.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,3.0,14.0
110100.0,Senior consultant,21500.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,4.0,20.0
103400.0,Senior consultant,10000.0,Advisory,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,10.0
88000.0,Consultant,6200.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.8,7.0
90000.0,Consultant,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,3.0,
94400.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,3.5,13.0
78000.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.0,6.0
93200.0,Consultant,18000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,19.0
97250.0,Senior consultant,4200.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,6.0,4.0
90600.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.5,
84500.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,4.0
125000.0,Senior consultant,8100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.75,6.0
115000.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,6.0,6.0
,Consultant,,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,
130650.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,8.0,14.0
91900.0,Consultant,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.75,
80800.0,Analyst,4000.0,Advisory,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,2.0,5.0
182000.0,Senior manager,84000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,13.0,46.0
125000.0,Senior consultant,31000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,5.0,25.0
175500.0,Manager,34600.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,8.0,20.0
89000.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,4.25,8.0
160000.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,10.0,16.0
163000.0,Manager,20000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,10.0,12.0
84600.0,Analyst,2000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,1.0,2.0
124406.0,Manager,25000.0,Advisory,GPS,Deloitte US,Male,Doctorate,Experienced hire,3.5,20.0
123600.0,Senior consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.0,10.0
186800.0,Senior manager,51900.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,14.0,28.0
163500.0,Senior manager,31100.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,13.0,19.0
96000.0,Consultant,12000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.0,12.0
,Manager,19000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,11.0,
127000.0,Senior consultant,45500.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,7.0,36.0
144000.0,Senior consultant,6800.0,Consulting,Not applicable,Deloitte US,Male,Bachelors,Experienced hire,6.0,5.0
92600.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.8,5.0
117000.0,Senior consultant,16000.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Campus hire,3.0,14.0
171300.0,Manager,25900.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,3.0,15.0
105000.0,Consultant,97000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,3.5,92.0
82000.0,Senior consultant,6000.0,Advisory,Commercial,Deloitte US,Prefer not to say,Bachelors,Campus hire,3.0,7.0
83800.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,
131000.0,Manager,25900.0,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,6.75,20.0
138800.0,Senior consultant,17000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,7.0,12.0
142000.0,Senior consultant,9000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,8.0,6.0
80500.0,Consultant,8100.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.5,10.0
114000.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,7.0,6.0
109670.0,Manager,6500.0,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,4.5,6.0
165000.0,Manager,22000.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Campus hire,6.0,13.0
92600.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,1.8,5.0
185000.0,Senior consultant,16400.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,20.0,9.0
240000.0,Senior manager,48800.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,4.5,20.0
165600.0,Senior consultant,7500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,10.0,5.0
61700.0,Analyst,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,0.0,
156500.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,11.0,16.0
,Senior consultant,,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Campus hire,3.9,
94000.0,Consultant,8100.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,6.0,9.0
145000.0,Manager,31500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,5.5,22.0
144300.0,Manager,56600.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,6.0,39.0
81200.0,Consultant,7100.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,9.0
105000.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,4.0,7.0
152700.0,Manager,31000.0,Advisory,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,9.0,20.0
104900.0,Senior consultant,15000.0,Consulting,GPS,Deloitte US,Male,MBA,Campus hire,7.0,14.0
127200.0,Consultant,,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.0,
133300.0,Manager,31500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,5.0,24.0
101300.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,,12.0
161500.0,Manager,15000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,9.0
85400.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,6.0,14.0
172000.0,Manager,35700.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.5,21.0
146000.0,Manager,22500.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,7.0,15.0
88300.0,Consultant,18000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,7.0,20.0
187300.0,Senior manager,34600.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,20.0,18.0
94100.0,Consultant,17200.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,18.0
103000.0,Senior consultant,18000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.75,17.0
,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
88000.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.8,6.0
92900.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.5,5.0
84500.0,Consultant,18000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,21.0
131000.0,Manager,42500.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,5.0,32.0
94900.0,Consultant,11300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,12.0
,Consultant,3000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.0,
160200.0,Senior manager,36100.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,14.0,23.0
87400.0,Consultant,18.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,0.0
89800.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,6.0
145000.0,Manager,30000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,4.5,21.0
195000.0,Manager,30000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Other (Unclear),Experienced hire,12.0,15.0
95400.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.4,3.0
80000.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,4.0,
93000.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,4.5,5.0
87800.0,Consultant,,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,
,Consultant,7300.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.5,
89800.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,3.0
113000.0,Senior consultant,19500.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,2.1,17.0
80600.0,Analyst,4000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,0.8,5.0
85700.0,Analyst,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.0,
119000.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,10.0
,Manager,20800.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,8.5,
180400.0,Manager,28500.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,7.0,16.0
177000.0,Manager,26100.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,5.0,15.0
145000.0,Senior consultant,16300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,14.0,11.0
113000.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,8.0,11.0
124000.0,Senior consultant,18000.0,Advisory,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.0,15.0
140000.0,Senior consultant,26000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,3.0,19.0
83300.0,Analyst,,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,1.0,
96500.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
80000.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.7,6.0
134200.0,Senior consultant,31500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,9.0,23.0
80600.0,Analyst,4000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.0,5.0
122400.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,5.0,11.0
113100.0,Senior consultant,19500.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,17.0
82500.0,Analyst,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.0,
129000.0,Senior consultant,6300.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,5.0
251000.0,Senior manager,72500.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,10.0,29.0
115900.0,Senior consultant,31500.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,7.0,27.0
90200.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.75,3.0
,Consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.75,
171000.0,Manager,52000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,5.0,30.0
121000.0,Senior consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,10.0
147500.0,Manager,33500.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,9.0,23.0
90200.0,Consultant,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,
91900.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,8.0
125000.0,Senior consultant,25000.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,14.0,20.0
172000.0,Manager,22000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,8.0,13.0
97200.0,Consultant,12000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,12.0
160000.0,Manager,34000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Campus hire,10.5,21.0
89000.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.8,14.0
113000.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,9.0,11.0
175500.0,Manager,18400.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.5,10.0
74200.0,Analyst,2000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.0,3.0
144500.0,Manager,18590.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,10.0,13.0
,Senior consultant,,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.0,
90000.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,6.0
129200.0,Senior consultant,18000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,7.0,14.0
147900.0,Manager,42600.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,8.0,29.0
100000.0,Consultant,6900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,7.0,7.0
117200.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,10.0
192200.0,Senior manager,34600.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,22.0,18.0
135000.0,Manager,12000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,5.0,9.0
89000.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,8.0
146600.0,Senior consultant,20800.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,6.0,14.0
164600.0,Senior consultant,5400.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,3.5,3.0
158200.0,Manager,31500.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,10.0,20.0
101400.0,Senior consultant,9700.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,10.0,10.0
119000.0,Senior consultant,25500.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,3.5,21.0
85500.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.5,4.0
155000.0,Manager,20000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,8.0,13.0
94500.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,7.0,16.0
78000.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,
87500.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
113000.0,Senior consultant,16000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Campus hire,5.0,14.0
161000.0,Manager,25900.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,16.0
107050.0,Senior consultant,7000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,13.0,7.0
97200.0,Consultant,3500.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,2.75,4.0
131000.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,8.0,10.0
88000.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,3.0
,Consultant,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.75,
96500.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,6.0,19.0
84400.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.5,8.0
82200.0,Consultant,1250.0,Advisory,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,3.5,2.0
109050.0,Senior consultant,12900.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,3.75,12.0
92600.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,1.8,5.0
90200.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
139000.0,Manager,20800.0,Consulting,GPS,Deloitte US,Male,MBA,Campus hire,3.5,15.0
91900.0,Consultant,11000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,12.0
118200.0,Senior consultant,16200.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,9.0,14.0
90600.0,Consultant,9000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.5,10.0
119000.0,Senior consultant,9700.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,2.0,8.0
193000.0,Manager,25000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,7.0,13.0
176300.0,Senior manager,40000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,10.0,23.0
107900.0,Senior consultant,3400.0,Advisory,GPS,Deloitte US,Male,Bachelors,Experienced hire,13.0,3.0
,Senior consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,5.0,
168600.0,Senior consultant,8400.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,6.0,5.0
93200.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.8,13.0
170400.0,Manager,27900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,15.0,16.0
85500.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,6.0
135000.0,Senior consultant,39500.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,5.0,29.0
82500.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.5,8.0
178000.0,Manager,49500.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,9.0,28.0
98000.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,3.0
104400.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,5.0,17.0
